run_name,model_name,pod_rank,dmdc_rank,n_delays,center,scale,train_rollout_rmse,test_rollout_rmse,generalization_gap,generalization_ratio,spectral_radius,n_unstable_eigenvalues,stability_status,status,error_message,variant,surface,run_dir
run_102__adaptive_dmdc__pod2__dmdc2__delay4,adaptive_dmdc,2.0,2,4,True,False,4.000118525988765,3.9829855526788194,-0.0171329733099456,0.9957168835876656,0.0053136501347834,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_114__adaptive_dmdc__pod3__dmdc2__delay4,adaptive_dmdc,3.0,2,4,True,False,4.000118525988765,3.9829855526788194,-0.0171329733099456,0.9957168835876656,0.0053136501347834,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_126__adaptive_dmdc__pod4__dmdc2__delay4,adaptive_dmdc,4.0,2,4,True,False,4.000118525988765,3.9829855526788194,-0.0171329733099456,0.9957168835876656,0.0053136501347834,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_138__adaptive_dmdc__pod0p999__dmdc2__delay4,adaptive_dmdc,0.999,2,4,True,False,4.000118525988765,3.9829855526788194,-0.0171329733099456,0.9957168835876656,0.0053136501347834,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_101__adaptive_dmdc__pod2__dmdc2__delay2,adaptive_dmdc,2.0,2,2,True,False,4.467422084701835,4.463666095976026,-0.0037559887258087,0.999159249192354,0.0052118330580813,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_113__adaptive_dmdc__pod3__dmdc2__delay2,adaptive_dmdc,3.0,2,2,True,False,4.467422084701835,4.463666095976026,-0.0037559887258087,0.999159249192354,0.0052118330580813,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_125__adaptive_dmdc__pod4__dmdc2__delay2,adaptive_dmdc,4.0,2,2,True,False,4.467422084701835,4.463666095976026,-0.0037559887258087,0.999159249192354,0.0052118330580813,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_137__adaptive_dmdc__pod0p999__dmdc2__delay2,adaptive_dmdc,0.999,2,2,True,False,4.467422084701835,4.463666095976026,-0.0037559887258087,0.999159249192354,0.0052118330580813,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_100__adaptive_dmdc__pod2__dmdc2__delay1,adaptive_dmdc,2.0,2,1,True,False,4.7084510412068505,4.707141179244958,-0.0013098619618929,0.9997218061841509,0.0052374556331796,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_112__adaptive_dmdc__pod3__dmdc2__delay1,adaptive_dmdc,3.0,2,1,True,False,4.7084510412068505,4.707141179244958,-0.0013098619618929,0.9997218061841509,0.0052374556331796,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_124__adaptive_dmdc__pod4__dmdc2__delay1,adaptive_dmdc,4.0,2,1,True,False,4.7084510412068505,4.707141179244958,-0.0013098619618929,0.9997218061841509,0.0052374556331796,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_136__adaptive_dmdc__pod0p999__dmdc2__delay1,adaptive_dmdc,0.999,2,1,True,False,4.7084510412068505,4.707141179244958,-0.0013098619618929,0.9997218061841509,0.0052374556331796,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
